user_id,event_time,unique_session_Id,device,gender,event_type
661eaf95-9aaf-414d-9474-fafc96ff98a6,10/9/19 8:55,9adb1bd6-09a5-41ce-a840-befb30f82a78,tablet,female,landing_page
661eaf95-9aaf-414d-9474-fafc96ff98a6,10/10/19 15:11,9f5bf4fc-ce48-45e4-bbb5-dcc8b1d62e93,tablet,female,landing_page
661eaf95-9aaf-414d-9474-fafc96ff98a6,10/10/19 15:12,9f5bf4fc-ce48-45e4-bbb5-dcc8b1d62e93,tablet,female,play_random_song
661eaf95-9aaf-414d-9474-fafc96ff98a6,10/10/19 15:12,9f5bf4fc-ce48-45e4-bbb5-dcc8b1d62e93,tablet,female,play_requested_song
dcfba4ca-68fe-48e6-9637-1d5007afb895,10/5/19 21:13,fb2bd93a-a032-441a-94ab-da83b0f069ff,smartphone (iOS),female,landing_page
dcfba4ca-68fe-48e6-9637-1d5007afb895,10/6/19 23:36,c2b49f37-30a7-40b6-b545-3e7cab69e839,smartphone (iOS),female,landing_page
46e65626-4b02-4bf0-9088-699101237578,10/5/19 21:10,e8bea6f4-b942-41cf-94e0-db21c64fb4e8,tablet,male,landing_page
46e65626-4b02-4bf0-9088-699101237578,10/7/19 14:45,5690a60a-85fe-4a72-843d-32089402fc57,tablet,male,landing_page
46e65626-4b02-4bf0-9088-699101237578,10/7/19 17:17,587da716-6cfb-4a73-9684-f2b338d078cc,desktop,male,landing_page
46e65626-4b02-4bf0-9088-699101237578,10/7/19 17:17,587da716-6cfb-4a73-9684-f2b338d078cc,desktop,male,play_random_song
46e65626-4b02-4bf0-9088-699101237578,10/7/19 17:18,587da716-6cfb-4a73-9684-f2b338d078cc,desktop,male,play_requested_song
46e65626-4b02-4bf0-9088-699101237578,10/7/19 12:15,8bda0a85-3d59-478f-85a3-6233a5f408f5,tablet,male,landing_page
46e65626-4b02-4bf0-9088-699101237578,10/7/19 12:16,8bda0a85-3d59-478f-85a3-6233a5f408f5,tablet,male,play_random_song
8ea58eff-2927-41eb-a86e-2021f81ccc17,10/6/19 10:43,324c312c-f8b7-460c-866b-0924c4524d25,tablet,male,landing_page
8ea58eff-2927-41eb-a86e-2021f81ccc17,10/7/19 0:00,a815055b-bfdb-4035-b777-955623e1953a,tablet,male,landing_page
8ea58eff-2927-41eb-a86e-2021f81ccc17,10/7/19 0:02,a815055b-bfdb-4035-b777-955623e1953a,tablet,male,play_random_song
8ea58eff-2927-41eb-a86e-2021f81ccc17,10/10/19 15:38,119e5e23-6f69-4b1f-805d-afd55fb94ccc,desktop,male,landing_page
8ea58eff-2927-41eb-a86e-2021f81ccc17,10/9/19 10:28,89a77c82-8bce-4020-b447-d04047eb797c,desktop,male,landing_page
08f2fe0a-cb32-4d75-846e-1655f510c5e1,10/10/19 15:47,521f036f-5f19-4ab2-b743-61a155f48208,smartphone (iOS),female,landing_page
08f2fe0a-cb32-4d75-846e-1655f510c5e1,10/8/19 8:57,09937e1b-b71a-48f4-8351-253f40b64d98,smartphone (Android),female,landing_page
08f2fe0a-cb32-4d75-846e-1655f510c5e1,10/8/19 8:58,09937e1b-b71a-48f4-8351-253f40b64d98,smartphone (Android),female,play_random_song
08f2fe0a-cb32-4d75-846e-1655f510c5e1,10/8/19 9:02,09937e1b-b71a-48f4-8351-253f40b64d98,smartphone (Android),female,play_requested_song
08f2fe0a-cb32-4d75-846e-1655f510c5e1,10/9/19 17:51,e55653f4-bbed-4f5c-8639-ea978bd1e992,smartphone (iOS),female,landing_page
a574006e-546d-427d-aff3-b80f2c62a311,10/8/19 11:23,492b3fc5-bdd3-4236-9bcc-1e2162e2305f,tablet,male,landing_page
a574006e-546d-427d-aff3-b80f2c62a311,10/11/19 0:20,9c728d08-28c4-4659-b6b1-2f5336378e2e,desktop,male,landing_page
a574006e-546d-427d-aff3-b80f2c62a311,10/11/19 0:20,9c728d08-28c4-4659-b6b1-2f5336378e2e,desktop,male,play_random_song
a574006e-546d-427d-aff3-b80f2c62a311,10/11/19 0:21,9c728d08-28c4-4659-b6b1-2f5336378e2e,desktop,male,play_requested_song
a574006e-546d-427d-aff3-b80f2c62a311,10/7/19 10:38,9cd22c9b-d56d-48c9-991a-c00c38c68bad,tablet,male,landing_page
5b71d7f1-b0c1-4aa6-b2ef-535879177890,10/6/19 4:43,e0e47a26-9510-4a06-b660-6e67c8562f23,smartphone (iOS),female,landing_page
5b71d7f1-b0c1-4aa6-b2ef-535879177890,10/6/19 4:43,e0e47a26-9510-4a06-b660-6e67c8562f23,smartphone (iOS),female,play_random_song
5b71d7f1-b0c1-4aa6-b2ef-535879177890,10/6/19 4:44,e0e47a26-9510-4a06-b660-6e67c8562f23,smartphone (iOS),female,play_requested_song
b3f616af-f5b8-42fb-bd7b-15205d69fa60,10/11/19 20:59,ebd09fa1-1cd6-45ba-82df-a7b6a7ac3e67,desktop,female,landing_page
aa7c48bb-20dd-4479-8481-4aa4cf56e0d7,10/9/19 19:33,a365736c-ccd1-4ae8-8831-8cb3ced3c5ec,desktop,female,landing_page
aa7c48bb-20dd-4479-8481-4aa4cf56e0d7,10/10/19 22:18,066816e6-c0b1-457f-93f7-54e7b1572816,tablet,female,landing_page
aa7c48bb-20dd-4479-8481-4aa4cf56e0d7,10/10/19 22:18,066816e6-c0b1-457f-93f7-54e7b1572816,tablet,female,play_random_song
aa7c48bb-20dd-4479-8481-4aa4cf56e0d7,10/6/19 19:00,29c02140-2a75-40ea-89f2-c2fc2ed760a8,desktop,female,landing_page
cc874c6f-da0a-4628-9128-0ce8cf839da0,10/12/19 7:12,0bf1e274-8219-4df9-a2e0-e16331980bd6,tablet,female,landing_page
cc874c6f-da0a-4628-9128-0ce8cf839da0,10/12/19 7:14,0bf1e274-8219-4df9-a2e0-e16331980bd6,tablet,female,play_random_song
dd207a43-435b-4ade-82b7-01441dec562d,10/7/19 22:16,3c0229a2-7a4f-4fa2-af07-f868dbaba2d8,tablet,female,landing_page
dd207a43-435b-4ade-82b7-01441dec562d,10/9/19 18:24,74ee8651-f8b2-42b2-aca9-010b62464826,desktop,female,landing_page
dd207a43-435b-4ade-82b7-01441dec562d,10/9/19 18:24,74ee8651-f8b2-42b2-aca9-010b62464826,desktop,female,play_random_song
dd207a43-435b-4ade-82b7-01441dec562d,10/9/19 18:27,74ee8651-f8b2-42b2-aca9-010b62464826,desktop,female,play_requested_song
954bb3de-f00e-48e6-95a6-3dcad03156a8,10/9/19 18:04,b8f81d41-b739-45c2-93d0-e6c3a7318f67,desktop,male,landing_page
954bb3de-f00e-48e6-95a6-3dcad03156a8,10/9/19 18:08,b8f81d41-b739-45c2-93d0-e6c3a7318f67,desktop,male,play_random_song
954bb3de-f00e-48e6-95a6-3dcad03156a8,10/9/19 18:09,b8f81d41-b739-45c2-93d0-e6c3a7318f67,desktop,male,play_requested_song
954bb3de-f00e-48e6-95a6-3dcad03156a8,10/6/19 7:02,3fc83aa7-88a5-4be2-8e86-3ab4c6e0e747,tablet,male,landing_page
954bb3de-f00e-48e6-95a6-3dcad03156a8,10/9/19 4:04,e6d95f4e-41ef-4f36-b85e-4ea9e2fe8360,desktop,male,landing_page
954bb3de-f00e-48e6-95a6-3dcad03156a8,10/8/19 20:45,8233ead6-5baf-4c3d-aa8b-305c7dd482bc,desktop,male,landing_page
954bb3de-f00e-48e6-95a6-3dcad03156a8,10/8/19 20:46,8233ead6-5baf-4c3d-aa8b-305c7dd482bc,desktop,male,play_random_song
954bb3de-f00e-48e6-95a6-3dcad03156a8,10/8/19 20:47,8233ead6-5baf-4c3d-aa8b-305c7dd482bc,desktop,male,play_requested_song
63f2da2e-1aed-406a-93b2-41cc6b86e6a2,10/5/19 12:32,4bcbe070-06df-40e6-b1ac-f09a59a7e836,smartphone (iOS),female,landing_page
63f2da2e-1aed-406a-93b2-41cc6b86e6a2,10/10/19 6:10,bde6c11d-fac3-4af0-a1e6-eaadc333876d,smartphone (Android),female,landing_page
63f2da2e-1aed-406a-93b2-41cc6b86e6a2,10/10/19 6:11,bde6c11d-fac3-4af0-a1e6-eaadc333876d,smartphone (Android),female,play_random_song
63f2da2e-1aed-406a-93b2-41cc6b86e6a2,10/9/19 19:29,5b8ac12e-6dae-425d-a5c5-8e85ca8f4e12,smartphone (iOS),female,landing_page
63f2da2e-1aed-406a-93b2-41cc6b86e6a2,10/9/19 19:31,5b8ac12e-6dae-425d-a5c5-8e85ca8f4e12,smartphone (iOS),female,play_random_song
63f2da2e-1aed-406a-93b2-41cc6b86e6a2,10/6/19 16:08,96c9a92c-05b1-4980-8007-3cf65ab8c8a6,smartphone (iOS),female,landing_page
63f2da2e-1aed-406a-93b2-41cc6b86e6a2,10/6/19 16:08,96c9a92c-05b1-4980-8007-3cf65ab8c8a6,smartphone (iOS),female,play_random_song
63f2da2e-1aed-406a-93b2-41cc6b86e6a2,10/6/19 18:08,b0c02b05-6d5c-4721-81df-7cc54bcdd596,smartphone (Android),female,landing_page
63f2da2e-1aed-406a-93b2-41cc6b86e6a2,10/6/19 18:09,b0c02b05-6d5c-4721-81df-7cc54bcdd596,smartphone (Android),female,play_random_song
63f2da2e-1aed-406a-93b2-41cc6b86e6a2,10/6/19 18:09,b0c02b05-6d5c-4721-81df-7cc54bcdd596,smartphone (Android),female,play_requested_song
7b3e0726-1e6d-43eb-9375-27f538f7fd49,10/9/19 17:38,e259bb66-6e52-434b-aa55-70b42c0f000c,tablet,female,landing_page
7b3e0726-1e6d-43eb-9375-27f538f7fd49,10/10/19 21:41,969a3d5d-19b0-4819-9ff8-ff5d392ecfe2,tablet,female,landing_page
073d9dfb-b481-4ce0-bb14-029ffc5897cd,10/8/19 5:45,ef2b9475-0525-48e3-a27d-6cdd0f7c76b7,desktop,male,landing_page
073d9dfb-b481-4ce0-bb14-029ffc5897cd,10/5/19 21:37,a715ecb5-9311-4876-a361-bb893bece87d,tablet,male,landing_page
073d9dfb-b481-4ce0-bb14-029ffc5897cd,10/10/19 4:20,8a474cb5-b13c-4491-9d13-64baff3227ac,tablet,male,landing_page
073d9dfb-b481-4ce0-bb14-029ffc5897cd,10/10/19 4:21,8a474cb5-b13c-4491-9d13-64baff3227ac,tablet,male,play_random_song
073d9dfb-b481-4ce0-bb14-029ffc5897cd,10/10/19 4:23,8a474cb5-b13c-4491-9d13-64baff3227ac,tablet,male,play_requested_song
073d9dfb-b481-4ce0-bb14-029ffc5897cd,10/9/19 18:36,7b8e3c71-2344-4333-b0af-0f043955a7ea,tablet,male,landing_page
073d9dfb-b481-4ce0-bb14-029ffc5897cd,10/9/19 18:37,7b8e3c71-2344-4333-b0af-0f043955a7ea,tablet,male,play_random_song
073d9dfb-b481-4ce0-bb14-029ffc5897cd,10/9/19 18:38,7b8e3c71-2344-4333-b0af-0f043955a7ea,tablet,male,play_requested_song
46f1009c-7039-41a1-90ec-b2a708a40578,10/7/19 2:51,16f23f11-304d-4f32-b5f6-b059c8274afd,tablet,female,landing_page
46f1009c-7039-41a1-90ec-b2a708a40578,10/7/19 8:48,87c57a53-b233-4b37-9915-5fb76de77904,desktop,female,landing_page
46f1009c-7039-41a1-90ec-b2a708a40578,10/9/19 1:20,1d8016f7-3c71-44ba-b209-e7ec3e624e72,desktop,female,landing_page
c87c6f3c-568c-479b-a9ab-53fd9b3fb217,10/8/19 12:36,d25ba1f5-c8c7-4d02-9a75-2ee44bfb81fe,smartphone (iOS),male,landing_page
8127c4cc-36d9-4492-b82b-3f882347761a,10/10/19 8:48,696fd196-d11a-44ad-956c-e266dc17134f,tablet,female,landing_page
8127c4cc-36d9-4492-b82b-3f882347761a,10/9/19 7:55,78403a00-f58c-4509-9b53-a181726820e8,tablet,female,landing_page
8127c4cc-36d9-4492-b82b-3f882347761a,10/9/19 7:56,78403a00-f58c-4509-9b53-a181726820e8,tablet,female,play_random_song
8127c4cc-36d9-4492-b82b-3f882347761a,10/9/19 7:56,78403a00-f58c-4509-9b53-a181726820e8,tablet,female,play_requested_song
8127c4cc-36d9-4492-b82b-3f882347761a,10/7/19 23:46,99d39304-6ff0-49fc-acbe-24f36739c5b8,desktop,female,landing_page
8127c4cc-36d9-4492-b82b-3f882347761a,10/7/19 23:47,99d39304-6ff0-49fc-acbe-24f36739c5b8,desktop,female,play_random_song
8127c4cc-36d9-4492-b82b-3f882347761a,10/7/19 23:47,99d39304-6ff0-49fc-acbe-24f36739c5b8,desktop,female,play_requested_song
8127c4cc-36d9-4492-b82b-3f882347761a,10/6/19 17:45,3df551d8-632d-47a2-a7db-b51acd71ef87,tablet,female,landing_page
fed8685c-cde9-4f25-828a-9a17bb6be57e,10/9/19 5:44,d7760918-ca41-4af1-8ab6-a72fff09615e,tablet,female,landing_page
4a388a88-ae6f-4fc0-a222-3511dace80a3,10/10/19 16:51,73c47ebe-1fd3-4f25-a60d-e1e0325dfc27,smartphone (iOS),female,landing_page
4a388a88-ae6f-4fc0-a222-3511dace80a3,10/10/19 16:52,73c47ebe-1fd3-4f25-a60d-e1e0325dfc27,smartphone (iOS),female,play_random_song
4a388a88-ae6f-4fc0-a222-3511dace80a3,10/9/19 11:47,f4fe3ca0-a695-4a9c-bebc-a03defc1f328,smartphone (iOS),female,landing_page
4a388a88-ae6f-4fc0-a222-3511dace80a3,10/9/19 11:48,f4fe3ca0-a695-4a9c-bebc-a03defc1f328,smartphone (iOS),female,play_random_song
d4f4e5c8-9cac-40a0-b960-d63e2e81fc6c,10/7/19 6:17,a55ebf35-5bbc-43a4-ba7c-9627fc7202bc,smartphone (Android),male,landing_page
d4f4e5c8-9cac-40a0-b960-d63e2e81fc6c,10/5/19 20:00,541f7b58-3bcd-42d2-91d6-30e1d8ec91d5,smartphone (iOS),male,landing_page
d4f4e5c8-9cac-40a0-b960-d63e2e81fc6c,10/6/19 14:00,5c55d27a-2bf4-4a81-9997-94b7c5962c16,smartphone (Android),male,landing_page
d4f4e5c8-9cac-40a0-b960-d63e2e81fc6c,10/6/19 14:01,5c55d27a-2bf4-4a81-9997-94b7c5962c16,smartphone (Android),male,play_random_song
d4f4e5c8-9cac-40a0-b960-d63e2e81fc6c,10/6/19 14:02,5c55d27a-2bf4-4a81-9997-94b7c5962c16,smartphone (Android),male,play_requested_song
72881e54-6a82-4507-a743-6a44d61b5e51,10/8/19 17:25,4dd78ce2-a55c-4197-ac3d-858745895792,smartphone (iOS),male,landing_page
f4fd844f-ec6d-44df-acbd-8e7987153566,10/10/19 1:46,d90a621e-2d17-4b08-8ced-9bdb36b3d580,tablet,female,landing_page
a790022f-96e9-4cbc-93e7-fe23a4a63f57,10/12/19 6:46,2b3e90da-41e2-4c6e-98f9-4a22d5a3d6d0,smartphone (iOS),female,landing_page
a790022f-96e9-4cbc-93e7-fe23a4a63f57,10/12/19 6:46,2b3e90da-41e2-4c6e-98f9-4a22d5a3d6d0,smartphone (iOS),female,play_random_song
f957f766-b050-4757-a126-f6cb583440e6,10/11/19 20:52,1df34719-7023-4595-8e47-abf16be2446e,smartphone (iOS),female,landing_page
f957f766-b050-4757-a126-f6cb583440e6,10/9/19 16:29,4fcb9c1a-8022-47a3-adc5-613a7a9fe7de,smartphone (Android),female,landing_page
8b20c9e2-a42c-44a6-bc89-07a75e7bc103,10/12/19 0:58,931d31aa-7cd8-4c95-a4df-b35df6532357,desktop,female,landing_page
8b20c9e2-a42c-44a6-bc89-07a75e7bc103,10/10/19 16:37,2cf6a1df-6f12-4dab-888a-239501c232b7,desktop,female,landing_page
8b20c9e2-a42c-44a6-bc89-07a75e7bc103,10/10/19 16:38,2cf6a1df-6f12-4dab-888a-239501c232b7,desktop,female,play_random_song
8b20c9e2-a42c-44a6-bc89-07a75e7bc103,10/10/19 16:39,2cf6a1df-6f12-4dab-888a-239501c232b7,desktop,female,play_requested_song
8b20c9e2-a42c-44a6-bc89-07a75e7bc103,10/6/19 1:05,8c2e6d87-f685-4fb9-a930-fa654c484adb,desktop,female,landing_page
8b20c9e2-a42c-44a6-bc89-07a75e7bc103,10/6/19 1:05,8c2e6d87-f685-4fb9-a930-fa654c484adb,desktop,female,play_random_song
b0d69dbd-1de0-4d15-8017-022ee9fcd4e3,10/6/19 21:36,5f342245-35fb-45d3-b51f-13196279a310,smartphone (Android),female,landing_page
234fa3f9-e295-45c1-bb5e-d44bb0270736,10/6/19 20:24,04068740-8c45-45c9-a8fa-aacdf748315e,desktop,male,landing_page
234fa3f9-e295-45c1-bb5e-d44bb0270736,10/8/19 14:01,098cc6ec-3c81-4514-a1a6-9bed3e2bfc2a,desktop,male,landing_page
234fa3f9-e295-45c1-bb5e-d44bb0270736,10/7/19 13:58,c1ecb67e-7099-4b9c-8255-098c61394060,desktop,male,landing_page
a39f5532-aa5d-40a0-8e10-494c5d00c808,10/7/19 2:00,beb3ed1e-31e7-4cf5-b49b-f8f15468c5c3,desktop,female,landing_page
a39f5532-aa5d-40a0-8e10-494c5d00c808,10/7/19 2:01,beb3ed1e-31e7-4cf5-b49b-f8f15468c5c3,desktop,female,play_random_song
a39f5532-aa5d-40a0-8e10-494c5d00c808,10/7/19 2:02,beb3ed1e-31e7-4cf5-b49b-f8f15468c5c3,desktop,female,play_requested_song
a39f5532-aa5d-40a0-8e10-494c5d00c808,10/11/19 3:41,a0c4439b-29e3-4074-9584-590349c2f397,tablet,female,landing_page
a39f5532-aa5d-40a0-8e10-494c5d00c808,10/11/19 3:41,a0c4439b-29e3-4074-9584-590349c2f397,tablet,female,play_random_song
a39f5532-aa5d-40a0-8e10-494c5d00c808,10/11/19 3:44,a0c4439b-29e3-4074-9584-590349c2f397,tablet,female,play_requested_song
a39f5532-aa5d-40a0-8e10-494c5d00c808,10/9/19 19:23,3a93e924-dce5-489f-9b13-a5113f438ec0,desktop,female,landing_page
a39f5532-aa5d-40a0-8e10-494c5d00c808,10/9/19 21:49,886ee53f-a4dc-45ba-9d13-96b8ef660254,tablet,female,landing_page
c7119238-5064-4507-adc6-1145f5402524,10/5/19 14:47,60f6c1b5-5d4b-4e3d-b27c-edbeb4961e6a,tablet,female,landing_page
c7119238-5064-4507-adc6-1145f5402524,10/5/19 14:48,60f6c1b5-5d4b-4e3d-b27c-edbeb4961e6a,tablet,female,play_random_song
c7119238-5064-4507-adc6-1145f5402524,10/5/19 14:49,60f6c1b5-5d4b-4e3d-b27c-edbeb4961e6a,tablet,female,play_requested_song
c7119238-5064-4507-adc6-1145f5402524,10/8/19 19:55,f70256ce-70d9-4c13-8df5-7c9d2d11281c,tablet,female,landing_page
c7119238-5064-4507-adc6-1145f5402524,10/8/19 19:56,f70256ce-70d9-4c13-8df5-7c9d2d11281c,tablet,female,play_random_song
c7119238-5064-4507-adc6-1145f5402524,10/8/19 19:57,f70256ce-70d9-4c13-8df5-7c9d2d11281c,tablet,female,play_requested_song
549eff07-caf6-4deb-9633-5ce38e08c393,10/11/19 18:54,ac125261-357d-498c-a67a-b0f74050c14d,desktop,female,landing_page
549eff07-caf6-4deb-9633-5ce38e08c393,10/11/19 18:55,ac125261-357d-498c-a67a-b0f74050c14d,desktop,female,play_random_song
549eff07-caf6-4deb-9633-5ce38e08c393,10/8/19 7:26,33fb7a81-9296-4a99-87c6-fc12d3bc89ac,desktop,female,landing_page
549eff07-caf6-4deb-9633-5ce38e08c393,10/5/19 21:40,5fb82310-b27f-4999-ab91-6f93b1fb7e69,tablet,female,landing_page
2cb79882-c200-4773-8d19-555a89e09c69,10/10/19 4:01,aa049f5a-0e40-430b-98d8-1238d501d7b9,tablet,male,landing_page
2cb79882-c200-4773-8d19-555a89e09c69,10/8/19 4:32,eb6b48e0-fc07-410d-845c-4c29ed957fde,tablet,male,landing_page
2cb79882-c200-4773-8d19-555a89e09c69,10/6/19 7:05,e817e751-12e1-4310-a63d-095086a3379c,tablet,male,landing_page
5008bf8a-7761-4071-b84c-5ee4a56198c3,10/12/19 8:14,2931e5a2-2af1-4dc4-8e11-e25aa577e8ff,smartphone (Android),male,landing_page
5008bf8a-7761-4071-b84c-5ee4a56198c3,10/11/19 15:29,a042d01a-79ab-415c-a2ef-c90b8ec83667,smartphone (Android),male,landing_page
5008bf8a-7761-4071-b84c-5ee4a56198c3,10/11/19 20:01,cc9b3f4c-cbad-4175-a7ff-49ae98d15d3d,smartphone (Android),male,landing_page
e6a3ad75-8031-44de-a69a-55e368896a35,10/12/19 1:40,7352ed67-45c2-4221-bcbc-96f17ccd0c7d,tablet,female,landing_page
e6a3ad75-8031-44de-a69a-55e368896a35,10/12/19 1:41,7352ed67-45c2-4221-bcbc-96f17ccd0c7d,tablet,female,play_random_song
e6a3ad75-8031-44de-a69a-55e368896a35,10/6/19 7:34,04efae8e-e1d8-4bb9-89b4-b9074110737c,desktop,female,landing_page
e6a3ad75-8031-44de-a69a-55e368896a35,10/6/19 7:35,04efae8e-e1d8-4bb9-89b4-b9074110737c,desktop,female,play_random_song
e6a3ad75-8031-44de-a69a-55e368896a35,10/6/19 7:38,04efae8e-e1d8-4bb9-89b4-b9074110737c,desktop,female,play_requested_song
e6a3ad75-8031-44de-a69a-55e368896a35,10/9/19 4:44,edd4356d-2bfb-49bb-ba27-caa648755d27,tablet,female,landing_page
e6a3ad75-8031-44de-a69a-55e368896a35,10/9/19 4:45,edd4356d-2bfb-49bb-ba27-caa648755d27,tablet,female,play_random_song
e6a3ad75-8031-44de-a69a-55e368896a35,10/9/19 4:46,edd4356d-2bfb-49bb-ba27-caa648755d27,tablet,female,play_requested_song
d47a0105-52d7-4d58-9c3b-93c2e6d63f34,10/11/19 17:58,0a71c8a9-9a1c-4428-8962-f31b3b0a50ee,smartphone (iOS),male,landing_page
9f2782c0-6757-4e81-8499-34558a9d86da,10/8/19 21:54,ddd56ddb-2068-44bf-8178-8a87d9909b9b,desktop,male,landing_page
9f2782c0-6757-4e81-8499-34558a9d86da,10/8/19 21:55,ddd56ddb-2068-44bf-8178-8a87d9909b9b,desktop,male,play_random_song
9f2782c0-6757-4e81-8499-34558a9d86da,10/8/19 21:56,ddd56ddb-2068-44bf-8178-8a87d9909b9b,desktop,male,play_requested_song
9f2782c0-6757-4e81-8499-34558a9d86da,10/5/19 11:35,07af68e0-c811-435d-92e0-044984365a6a,desktop,male,landing_page
9f2782c0-6757-4e81-8499-34558a9d86da,10/5/19 11:36,07af68e0-c811-435d-92e0-044984365a6a,desktop,male,play_random_song
9f2782c0-6757-4e81-8499-34558a9d86da,10/5/19 11:37,07af68e0-c811-435d-92e0-044984365a6a,desktop,male,play_requested_song
9f2782c0-6757-4e81-8499-34558a9d86da,10/12/19 6:21,bd2aa57c-c784-429b-8f04-22958b193396,desktop,male,landing_page
9f2782c0-6757-4e81-8499-34558a9d86da,10/12/19 6:23,bd2aa57c-c784-429b-8f04-22958b193396,desktop,male,play_random_song
9f2782c0-6757-4e81-8499-34558a9d86da,10/12/19 6:24,bd2aa57c-c784-429b-8f04-22958b193396,desktop,male,play_requested_song
9f2782c0-6757-4e81-8499-34558a9d86da,10/5/19 14:19,9857a4fd-8233-4448-92a6-c2843d25b0b9,desktop,male,landing_page
9f2782c0-6757-4e81-8499-34558a9d86da,10/5/19 14:20,9857a4fd-8233-4448-92a6-c2843d25b0b9,desktop,male,play_random_song
c1fb9973-6149-4f82-8cee-491f1c98663a,10/8/19 1:58,d1224433-ea63-4e12-b42f-f0f20f088cc6,smartphone (iOS),male,landing_page
c1fb9973-6149-4f82-8cee-491f1c98663a,10/11/19 5:26,957700fc-d344-4c72-9785-2ec982a25e1c,smartphone (Android),male,landing_page
c1fb9973-6149-4f82-8cee-491f1c98663a,10/11/19 5:27,957700fc-d344-4c72-9785-2ec982a25e1c,smartphone (Android),male,play_random_song
c1fb9973-6149-4f82-8cee-491f1c98663a,10/12/19 8:25,fd5adf67-ce88-43e1-9715-80f5c471bd16,smartphone (iOS),male,landing_page
c1fb9973-6149-4f82-8cee-491f1c98663a,10/12/19 8:25,fd5adf67-ce88-43e1-9715-80f5c471bd16,smartphone (iOS),male,play_random_song
9d936cda-7f54-46bf-a691-99a369edbf7d,10/10/19 1:11,7817a45d-9a6c-439a-af62-bc7d4089657d,desktop,female,landing_page
9d936cda-7f54-46bf-a691-99a369edbf7d,10/9/19 8:41,bf31fa6b-b276-4783-ad7c-ba0c605cfa13,tablet,female,landing_page
9d936cda-7f54-46bf-a691-99a369edbf7d,10/8/19 14:04,2fdd1f63-5eaf-44ad-a4f1-266b4c080d24,tablet,female,landing_page
9d936cda-7f54-46bf-a691-99a369edbf7d,10/8/19 14:04,2fdd1f63-5eaf-44ad-a4f1-266b4c080d24,tablet,female,play_random_song
9d936cda-7f54-46bf-a691-99a369edbf7d,10/8/19 14:06,2fdd1f63-5eaf-44ad-a4f1-266b4c080d24,tablet,female,play_requested_song
9d936cda-7f54-46bf-a691-99a369edbf7d,10/10/19 14:47,2506f261-629f-4287-bd6c-c97467b011d0,tablet,female,landing_page
3798074f-18e4-4f9b-90c3-f9ba15229032,10/7/19 23:09,7fae5e9f-1ccd-48fd-be8b-3c0bd0508ccf,smartphone (iOS),female,landing_page
3300c9ec-bfd9-4142-bb69-8076fe32a803,10/11/19 21:59,fd5c8fec-12d9-45a1-b214-417e25699a03,desktop,female,landing_page
3300c9ec-bfd9-4142-bb69-8076fe32a803,10/11/19 21:59,fd5c8fec-12d9-45a1-b214-417e25699a03,desktop,female,play_random_song
3300c9ec-bfd9-4142-bb69-8076fe32a803,10/11/19 22:00,fd5c8fec-12d9-45a1-b214-417e25699a03,desktop,female,play_requested_song
3300c9ec-bfd9-4142-bb69-8076fe32a803,10/11/19 20:17,37bd27de-8109-41c0-b033-bbe1f353056c,tablet,female,landing_page
3300c9ec-bfd9-4142-bb69-8076fe32a803,10/11/19 20:18,37bd27de-8109-41c0-b033-bbe1f353056c,tablet,female,play_random_song
3300c9ec-bfd9-4142-bb69-8076fe32a803,10/9/19 14:33,cc74bdec-1dda-45e9-b82b-f3d5a101f957,desktop,female,landing_page
3300c9ec-bfd9-4142-bb69-8076fe32a803,10/10/19 4:12,c445f12e-96d8-41d0-bba6-0ac1c9bc9ac4,desktop,female,landing_page
3300c9ec-bfd9-4142-bb69-8076fe32a803,10/10/19 4:13,c445f12e-96d8-41d0-bba6-0ac1c9bc9ac4,desktop,female,play_random_song
3300c9ec-bfd9-4142-bb69-8076fe32a803,10/10/19 4:14,c445f12e-96d8-41d0-bba6-0ac1c9bc9ac4,desktop,female,play_requested_song
3300c9ec-bfd9-4142-bb69-8076fe32a803,10/7/19 10:34,d16e9566-efde-42c3-bf17-dfd78b21f480,desktop,female,landing_page
3300c9ec-bfd9-4142-bb69-8076fe32a803,10/7/19 10:36,d16e9566-efde-42c3-bf17-dfd78b21f480,desktop,female,play_random_song
3300c9ec-bfd9-4142-bb69-8076fe32a803,10/7/19 10:36,d16e9566-efde-42c3-bf17-dfd78b21f480,desktop,female,play_requested_song
6d068431-14ba-447d-993f-5b9c284252a1,10/6/19 4:33,2d28e6cd-f729-47c6-95cb-640c5ca63ea0,desktop,female,landing_page
6d068431-14ba-447d-993f-5b9c284252a1,10/11/19 16:26,a5d38ded-b9c9-4a86-9de7-10b48f215910,tablet,female,landing_page
6d068431-14ba-447d-993f-5b9c284252a1,10/5/19 15:55,0c26cb29-0b1c-4a80-8c08-241d6260b50e,desktop,female,landing_page
6d068431-14ba-447d-993f-5b9c284252a1,10/5/19 15:56,0c26cb29-0b1c-4a80-8c08-241d6260b50e,desktop,female,play_random_song
6d068431-14ba-447d-993f-5b9c284252a1,10/6/19 15:57,48094eb3-80c0-4716-b4bf-195b2e805768,desktop,female,landing_page
d64ebd84-4e22-4b35-9d96-105b2c36853f,10/12/19 10:43,8d208650-de16-4f1c-a0ae-7ece21c1ebd8,smartphone (iOS),female,landing_page
